epoch,accuracy,loss,val_accuracy,val_loss
45,0.82368195,0.27970855377208803,0.8266199827194214,0.32564290428954956
46,0.8357822,0.27731183489386957,0.817863404750824,0.30942664147989135
47,0.81936044,0.2840468742359066,0.817863404750824,0.3116124166655248
48,0.82713914,0.28040569643316954,0.8108581304550171,0.31115365464194644
49,0.8262749,0.2765973161651641,0.8126094341278076,0.33062186878950917
50,0.84615386,0.2808532722313649,0.817863404750824,0.33008226540898694
51,0.8331893,0.27914758494112546,0.8126094341278076,0.3257181712029903
52,0.832325,0.2855859378106448,0.807355523109436,0.29615332301047137
53,0.8357822,0.2820508980297692,0.8021015524864197,0.29223425153988675
54,0.8383751,0.2750105237074731,0.8021015524864197,0.2947903951913797
55,0.8357822,0.2728133634982072,0.7985989451408386,0.2977221254813901
56,0.8375108,0.27116907195428785,0.7968476414680481,0.3023762727994635
57,0.8357822,0.2704903797899327,0.7950963377952576,0.30619089749043127
58,0.8349179,0.26995820175395924,0.8003502488136292,0.31065215914136685
59,0.8366465,0.26903890667027613,0.8056042194366455,0.3131738470544331
60,0.8375108,0.26871763834328927,0.7985989451408386,0.3166777415889366
61,0.84442526,0.26790081097220386,0.7985989451408386,0.31922293099494825
62,0.84183234,0.26811089302922697,0.7985989451408386,0.32196469308772563
63,0.8426966,0.2675974979745538,0.793345034122467,0.32412182949418156
64,0.84010375,0.2668549700244913,0.7968476414680481,0.32746214349142516
65,0.8383751,0.2666437885013241,0.7985989451408386,0.33442664130765376
66,0.8392394,0.26659867768928525,0.8003502488136292,0.33547126975452
67,0.8392394,0.2667340816818854,0.7985989451408386,0.33678365459636295
68,0.84356093,0.26580043316093516,0.7985989451408386,0.3411142587165908
69,0.84183234,0.2653981620959403,0.7968476414680481,0.34419335315294314
70,0.84010375,0.2651244080726093,0.7968476414680481,0.3460790208963296
71,0.84356093,0.26503606208229025,0.7968476414680481,0.3509596909564347
72,0.8470181,0.26450428567575607,0.7950963377952576,0.3507212076577539
73,0.8383751,0.26511367666072233,0.7915936708450317,0.352462068356691
74,0.84183234,0.26418913353488893,0.7950963377952576,0.35518513719066847
75,0.84183234,0.26446702566348795,0.793345034122467,0.3599212699408289
76,0.8366465,0.264324321248146,0.7915936708450317,0.3627025093328723
77,0.8470181,0.26364557606038497,0.7898423671722412,0.36320239976178953
78,0.84788245,0.2637337016951141,0.7880910634994507,0.36688686985581226
79,0.84788245,0.2614711064816346,0.7898423671722412,0.36734119820981015
80,0.8487468,0.2614815888625337,0.7880910634994507,0.3682760399637414
81,0.84788245,0.26143709809077437,0.7898423671722412,0.3682788137326934
82,0.8470181,0.2613311330614774,0.7880910634994507,0.3687141441891782
83,0.8470181,0.26130228397551547,0.7880910634994507,0.369508444662687
84,0.84961104,0.26130975856282324,0.7898423671722412,0.3698489985407547
85,0.8470181,0.2612795023796573,0.7898423671722412,0.37024077108935594
86,0.84615386,0.26120219910927855,0.7898423671722412,0.37093051902675794
87,0.84615386,0.2611781342104786,0.7898423671722412,0.37140244244224346
88,0.8470181,0.2611496233692845,0.7898423671722412,0.37176145780211783
89,0.8487468,0.2611701311535534,0.7898423671722412,0.37200144904089893
90,0.8487468,0.2611082884432328,0.7898423671722412,0.3726258862587491
91,0.8470181,0.26106952369058556,0.7898423671722412,0.3728928910845633
92,0.84788245,0.2610698596042297,0.7898423671722412,0.373341751704074
93,0.8470181,0.261087846941441,0.7898423671722412,0.37356305384646366
94,0.8452895,0.2610981805425527,0.7898423671722412,0.3740884844089765
95,0.8470181,0.2609843618671958,0.7898423671722412,0.3747952838155935
96,0.84788245,0.2609851116647778,0.7898423671722412,0.37505894203893775
97,0.84788245,0.2609898185256028,0.7898423671722412,0.3751107864799516
98,0.8487468,0.26094225548729366,0.7898423671722412,0.37617673253846046
99,0.84788245,0.26093769100532516,0.7898423671722412,0.37618200965029974
100,0.8470181,0.26090916548191523,0.7898423671722412,0.37612661066907094
101,0.84615386,0.2608692214060365,0.7898423671722412,0.3771809256797079
102,0.84788245,0.26088774559718325,0.7898423671722412,0.3772494401228198
103,0.84788245,0.2608382357743246,0.7898423671722412,0.3774824983549619
